Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Sports Direct,1185732,2020-10-09,Southeast,Florida,Miami,Men's Apparel,64.00,195,1248,624.00,Online
Sports Direct,1185732,2020-10-10,Southeast,Florida,Miami,Women's Apparel,64.00,213,1363,817.92,Online
Sports Direct,1185732,2020-05-24,Southeast,Florida,Miami,Men's Street Footwear,63.00,323,2035,1139.54,Online
Sports Direct,1185732,2020-05-24,Southeast,Florida,Miami,Men's Athletic Footwear,51.00,254,1295,608.84,Online
Sports Direct,1185732,2020-05-24,Southeast,Florida,Miami,Women's Street Footwear,52.00,248,1290,477.15,Online
Sports Direct,1185732,2020-05-24,Southeast,Florida,Miami,Women's Athletic Footwear,54.00,209,1129,485.30,Online
Foot Locker,1185732,2020-05-24,Southeast,Florida,Miami,Men's Apparel,60.00,202,1212,593.88,Online
Foot Locker,1185732,2020-05-24,Southeast,Florida,Miami,Women's Apparel,64.00,219,1402,883.01,Online
Foot Locker,1185732,2020-10-17,Southeast,Florida,Miami,Men's Street Footwear,33.00,131,432,194.54,Online
Foot Locker,1185732,2020-10-18,Southeast,Florida,Miami,Men's Athletic Footwear,33.00,65,215,85.80,Online
Foot Locker,1185732,2020-10-19,Southeast,Florida,Miami,Women's Street Footwear,24.00,63,151,66.53,Online
Foot Locker,1185732,2020-10-20,Southeast,Florida,Miami,Women's Athletic Footwear,29.00,26,75,33.93,Online
Foot Locker,1185732,2020-10-21,Midwest,Minnesota,Minneapolis,Men's Apparel,43.00,39,168,75.47,Online
Foot Locker,1185732,2020-10-22,Midwest,Minnesota,Minneapolis,Women's Apparel,32.00,65,208,116.48,Online
Foot Locker,1185732,2020-10-23,Midwest,Minnesota,Minneapolis,Men's Street Footwear,32.00,135,432,194.40,Online
Foot Locker,1185732,2020-10-24,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,34.00,38,129,58.14,Online
Foot Locker,1185732,2020-10-25,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.00,56,140,58.80,Online
Foot Locker,1185732,2020-10-26,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,27.00,20,54,25.38,Online
Foot Locker,1185732,2020-10-27,Midwest,Minnesota,Minneapolis,Men's Apparel,41.00,44,180,73.96,Online
Foot Locker,1185732,2020-10-28,Midwest,Minnesota,Minneapolis,Women's Apparel,34.00,65,221,121.55,Online
Foot Locker,1185732,2020-10-29,Midwest,Minnesota,Minneapolis,Men's Street Footwear,39.00,116,452,226.20,Online
Foot Locker,1185732,2020-10-30,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38.00,35,133,53.20,Online
Foot Locker,1185732,2020-10-31,Midwest,Minnesota,Minneapolis,Women's Street Footwear,29.00,53,154,69.17,Online
Foot Locker,1185732,2020-11-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32.00,7,22,11.20,Online
Foot Locker,1185732,2020-11-02,Midwest,Minnesota,Minneapolis,Men's Apparel,47.00,19,89,37.51,Online
Foot Locker,1185732,2020-11-03,Midwest,Minnesota,Minneapolis,Women's Apparel,38.00,47,179,98.23,Online
Foot Locker,1185732,2020-11-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,36.00,120,432,203.04,Online
Foot Locker,1185732,2020-11-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38.00,28,106,44.69,Online
Foot Locker,1185732,2020-11-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,29.00,26,75,33.18,Online
Foot Locker,1185732,2020-11-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32.00,7,22,11.20,Online
Foot Locker,1185732,2020-11-08,Midwest,Minnesota,Minneapolis,Men's Apparel,47.00,14,66,26.32,Online
Foot Locker,1185732,2020-11-09,Midwest,Minnesota,Minneapolis,Women's Apparel,36.00,53,191,114.48,Online
Foot Locker,1185732,2020-11-10,Midwest,Minnesota,Minneapolis,Men's Street Footwear,48.00,116,557,261.70,Online
Foot Locker,1185732,2020-11-11,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,44.00,44,194,79.38,Online
Foot Locker,1185732,2020-11-12,Midwest,Minnesota,Minneapolis,Women's Street Footwear,37.00,38,141,61.86,Online
Foot Locker,1185732,2020-11-13,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,36.00,13,47,22.93,Online
Foot Locker,1185732,2020-11-14,Midwest,Minnesota,Minneapolis,Men's Apparel,50.00,20,100,41.00,Online
Foot Locker,1185732,2020-11-15,Midwest,Minnesota,Minneapolis,Women's Apparel,58.00,51,296,174.52,Online
Foot Locker,1185732,2020-11-16,Midwest,Minnesota,Minneapolis,Men's Street Footwear,44.00,106,466,228.54,Online
Foot Locker,1185732,2020-11-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38.00,49,186,76.34,Online
Foot Locker,1185732,2020-11-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,33.00,47,155,69.80,Online
Foot Locker,1185732,2020-11-19,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32.00,45,144,67.68,Online
Foot Locker,1185732,2020-11-20,Midwest,Minnesota,Minneapolis,Men's Apparel,49.00,45,221,92.61,Online
Foot Locker,1185732,2020-11-21,Midwest,Minnesota,Minneapolis,Women's Apparel,53.00,81,429,240.41,Online
Foot Locker,1185732,2020-11-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,49.00,160,784,368.48,Online
Foot Locker,1185732,2020-11-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,42.00,75,315,141.75,Online
Foot Locker,1185732,2020-11-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,36.00,63,227,95.26,Online
Foot Locker,1185732,2020-11-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,38.00,51,194,93.02,Online
Foot Locker,1185732,2020-11-26,Midwest,Minnesota,Minneapolis,Men's Apparel,49.00,58,284,116.52,Online
Foot Locker,1185732,2020-11-27,Midwest,Minnesota,Minneapolis,Women's Apparel,54.00,98,529,291.06,Online
Foot Locker,1185732,2020-11-28,Midwest,Minnesota,Minneapolis,Men's Street Footwear,47.00,137,644,302.63,Online
Foot Locker,1185732,2020-11-29,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,43.00,87,374,153.38,Online
Foot Locker,1185732,2020-11-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,37.00,68,252,100.64,Online
Foot Locker,1185732,2020-12-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,33.00,47,155,76.00,Online
Foot Locker,1185732,2020-12-02,Midwest,Minnesota,Minneapolis,Men's Apparel,42.00,42,176,72.32,Online
Foot Locker,1185732,2020-12-03,Midwest,Minnesota,Minneapolis,Women's Apparel,46.00,88,405,230.74,Online
Foot Locker,1185732,2020-12-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,43.00,113,486,233.23,Online
Foot Locker,1185732,2020-12-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,37.00,73,270,121.55,Online
Foot Locker,1185732,2020-12-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,24.00,41,98,39.36,Online
Foot Locker,1185732,2020-12-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,24.00,31,74,34.22,Online
Foot Locker,1185732,2020-12-08,Midwest,Minnesota,Minneapolis,Men's Apparel,32.00,34,109,47.87,Online
Foot Locker,1185732,2020-12-09,Midwest,Minnesota,Minneapolis,Women's Apparel,39.00,52,203,115.60,Online
Foot Locker,1185732,2020-12-10,Midwest,Minnesota,Minneapolis,Men's Street Footwear,41.00,98,402,188.85,Online
Foot Locker,1185732,2020-12-11,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,34.00,58,197,84.80,Online
Foot Locker,1185732,2020-12-12,Midwest,Minnesota,Minneapolis,Women's Street Footwear,32.00,25,80,33.60,Online
Foot Locker,1185732,2020-12-13,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32.00,21,67,30.91,Online
Foot Locker,1185732,2020-12-14,Midwest,Minnesota,Minneapolis,Men's Apparel,41.00,19,78,32.72,Online
Foot Locker,1185732,2020-12-15,Midwest,Minnesota,Minneapolis,Women's Apparel,49.00,60,294,176.40,Online
Foot Locker,1185732,2020-12-16,Midwest,Minnesota,Minneapolis,Men's Street Footwear,46.00,91,419,196.74,Online
Foot Locker,1185732,2020-12-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38.00,52,198,79.04,Online
Foot Locker,1185732,2020-12-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,36.00,38,137,54.72,Online
Foot Locker,1185732,2020-12-19,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,38.00,45,171,83.79,Online
Foot Locker,1185732,2020-12-20,Midwest,Minnesota,Minneapolis,Men's Apparel,52.00,34,177,74.26,Online
Foot Locker,1185732,2020-12-21,Midwest,Minnesota,Minneapolis,Women's Apparel,59.00,61,360,215.94,Online
Foot Locker,1185732,2020-12-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.00,124,620,310.00,Online
Foot Locker,1185732,2020-12-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,42.00,77,323,145.53,Online
Foot Locker,1185732,2020-12-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,44.00,56,246,101.02,Online
Foot Locker,1185732,2020-12-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,44.00,49,216,105.64,Online
Foot Locker,1185732,2020-12-26,Midwest,Minnesota,Minneapolis,Men's Apparel,54.00,44,238,97.42,Online
Foot Locker,1185732,2020-12-27,Midwest,Minnesota,Minneapolis,Women's Apparel,54.00,77,416,237.01,Online
Kohl's,1189833,2020-12-28,Midwest,Minnesota,Minneapolis,Men's Street Footwear,32.00,119,381,220.86,Online
Kohl's,1189833,2020-12-29,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,43.00,128,550,231.17,Online
Kohl's,1189833,2020-12-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,41.00,119,488,287.86,Online
Kohl's,1189833,2020-12-31,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,44.00,98,431,224.22,Online
Kohl's,1189833,2021-01-01,Midwest,Montana,Billings,Men's Apparel,47.00,77,362,271.43,Online
Kohl's,1189833,2021-01-02,Midwest,Montana,Billings,Women's Apparel,43.00,138,593,231.43,Online
Kohl's,1189833,2021-01-03,Midwest,Montana,Billings,Men's Street Footwear,34.00,158,537,306.20,Online
Kohl's,1189833,2021-01-04,Midwest,Montana,Billings,Men's Athletic Footwear,42.00,123,517,232.47,Online
Kohl's,1189833,2021-01-05,Midwest,Montana,Billings,Women's Street Footwear,43.00,122,525,299.02,Online
Kohl's,1189833,2021-01-06,Midwest,Montana,Billings,Women's Athletic Footwear,44.00,81,356,196.02,Online
Kohl's,1189833,2021-01-07,Midwest,Montana,Billings,Men's Apparel,48.00,59,283,203.90,Online
Kohl's,1189833,2021-01-08,Midwest,Montana,Billings,Women's Apparel,43.00,119,512,189.33,Online
Kohl's,1189833,2021-01-09,Midwest,Montana,Billings,Men's Street Footwear,32.00,173,554,304.48,Online
Kohl's,1189833,2021-01-10,Midwest,Montana,Billings,Men's Athletic Footwear,41.00,115,472,193.32,Online
Kohl's,1189833,2021-01-11,Midwest,Montana,Billings,Women's Street Footwear,42.00,128,538,306.43,Online
Kohl's,1189833,2021-01-12,Midwest,Montana,Billings,Women's Athletic Footwear,44.00,91,400,212.21,Online
Kohl's,1189833,2021-01-13,Midwest,Montana,Billings,Men's Apparel,48.00,60,288,204.48,Online
Kohl's,1189833,2021-01-14,Midwest,Montana,Billings,Women's Apparel,42.00,112,470,183.46,Online
Kohl's,1189833,2021-01-15,Midwest,Montana,Billings,Men's Street Footwear,44.00,161,708,417.96,Online
Kohl's,1189833,2021-01-16,Midwest,Montana,Billings,Men's Athletic Footwear,43.00,101,434,195.44,Online
Kohl's,1189833,2021-01-17,Midwest,Montana,Billings,Women's Street Footwear,44.00,120,528,316.80,Online
Kohl's,1189833,2021-01-18,Midwest,Montana,Billings,Women's Athletic Footwear,36.00,78,281,140.40,Online
Kohl's,1189833,2021-01-19,Midwest,Montana,Billings,Men's Apparel,44.00,56,246,182.34,Online
Kohl's,1189833,2021-01-20,Midwest,Montana,Billings,Women's Apparel,55.00,101,556,216.65,Online
Kohl's,1189833,2021-01-21,Midwest,Montana,Billings,Men's Street Footwear,39.00,150,585,333.45,Online
Kohl's,1189833,2021-01-22,Midwest,Montana,Billings,Men's Athletic Footwear,41.00,106,435,191.22,Online
Kohl's,1189833,2021-01-23,Midwest,Montana,Billings,Women's Street Footwear,44.00,111,488,268.62,Online
Kohl's,1189833,2021-01-24,Midwest,Montana,Billings,Women's Athletic Footwear,38.00,88,334,177.23,Online
Kohl's,1189833,2021-01-25,Midwest,Montana,Billings,Men's Apparel,41.00,61,250,185.07,Online
Kohl's,1189833,2021-01-26,Midwest,Montana,Billings,Women's Apparel,59.00,108,637,242.14,Online
Kohl's,1189833,2021-01-27,Midwest,Montana,Billings,Men's Street Footwear,36.00,169,608,358.96,Online
Kohl's,1189833,2021-01-28,Midwest,Montana,Billings,Men's Athletic Footwear,42.00,147,617,253.13,Online
Kohl's,1189833,2021-01-29,Midwest,Montana,Billings,Women's Street Footwear,44.00,165,726,399.30,Online
Kohl's,1189833,2021-01-30,Midwest,Montana,Billings,Women's Athletic Footwear,38.00,106,403,213.48,Online
Kohl's,1189833,2021-01-31,Midwest,Montana,Billings,Men's Apparel,41.00,75,308,227.55,Online
Kohl's,1189833,2021-02-01,Midwest,Montana,Billings,Women's Apparel,55.00,150,825,297.00,Online
Kohl's,1189833,2021-02-02,Midwest,Montana,Billings,Men's Street Footwear,37.00,203,751,443.15,Online
Kohl's,1189833,2021-02-03,Midwest,Montana,Billings,Men's Athletic Footwear,41.00,156,640,275.03,Online
Kohl's,1189833,2021-02-04,Midwest,Montana,Billings,Women's Street Footwear,44.00,143,629,371.23,Online
Kohl's,1189833,2021-02-05,Midwest,Montana,Billings,Women's Athletic Footwear,36.00,113,407,215.60,Online
Kohl's,1189833,2021-02-06,Midwest,Montana,Billings,Men's Apparel,42.00,124,521,364.56,Online
Kohl's,1189833,2021-02-07,Midwest,Montana,Billings,Women's Apparel,58.00,143,829,290.29,Online
Kohl's,1189833,2021-02-08,Midwest,Montana,Billings,Men's Street Footwear,42.00,203,853,494.51,Online
Kohl's,1189833,2021-02-09,Midwest,Montana,Billings,Men's Athletic Footwear,54.00,188,1015,436.54,Online
Kohl's,1189833,2021-02-10,Midwest,Montana,Billings,Women's Street Footwear,49.00,130,637,375.83,Online
Kohl's,1189833,2021-02-11,Midwest,Montana,Billings,Women's Athletic Footwear,41.00,106,435,234.68,Online
Kohl's,1189833,2021-02-12,Midwest,Montana,Billings,Men's Apparel,52.00,106,551,385.84,Online
Kohl's,1189833,2021-02-13,Midwest,Montana,Billings,Women's Apparel,56.00,112,627,238.34,Online
Kohl's,1189833,2021-02-14,Midwest,Montana,Billings,Men's Street Footwear,41.00,180,738,428.04,Online
Kohl's,1189833,2021-02-15,Midwest,Montana,Billings,Men's Athletic Footwear,48.00,156,749,329.47,Online
Kohl's,1189833,2021-02-16,Midwest,Montana,Billings,Women's Street Footwear,42.00,117,491,275.18,Online
Kohl's,1189833,2021-02-17,Midwest,Montana,Billings,Women's Athletic Footwear,41.00,116,476,261.58,Online
Kohl's,1189833,2021-02-18,Midwest,Montana,Billings,Men's Apparel,50.00,100,500,365.00,Online
Kohl's,1189833,2021-02-19,Midwest,Montana,Billings,Women's Apparel,59.00,122,720,287.92,Online
Kohl's,1189833,2021-02-20,Midwest,Montana,Billings,Men's Street Footwear,44.00,160,704,394.24,Online
Kohl's,1189833,2021-02-21,Midwest,Montana,Billings,Men's Athletic Footwear,49.00,160,784,337.12,Online
Kohl's,1189833,2021-02-22,Midwest,Montana,Billings,Women's Street Footwear,41.00,116,476,271.09,Online
Kohl's,1189833,2021-02-23,Midwest,Montana,Billings,Women's Athletic Footwear,44.00,105,462,240.24,Online
Kohl's,1189833,2021-02-24,Midwest,Montana,Billings,Men's Apparel,54.00,98,529,396.90,Online
Kohl's,1189833,2021-02-25,Midwest,Montana,Billings,Women's Apparel,58.00,108,626,244.30,Online
Kohl's,1189833,2021-02-26,Midwest,Montana,Billings,Men's Street Footwear,38.00,167,635,374.41,Online
Kohl's,1189833,2021-02-27,Midwest,Montana,Billings,Men's Athletic Footwear,42.00,173,727,297.91,Online
Kohl's,1189833,2021-02-28,Midwest,Montana,Billings,Women's Street Footwear,37.00,123,455,259.41,Online
Kohl's,1189833,2021-03-01,Midwest,Montana,Billings,Women's Athletic Footwear,39.00,119,464,255.26,Online
Kohl's,1189833,2021-03-02,Midwest,Montana,Billings,Men's Apparel,51.00,113,576,426.46,Online
Kohl's,1189833,2021-03-03,Midwest,Montana,Billings,Women's Apparel,56.00,133,745,283.02,Online
Kohl's,1189833,2021-03-04,Midwest,Montana,Billings,Men's Street Footwear,41.00,196,804,450.02,Online
Kohl's,1189833,2021-03-05,Midwest,Montana,Billings,Men's Athletic Footwear,45.00,182,819,352.17,Online
Kohl's,1189833,2021-03-06,Midwest,Montana,Billings,Women's Street Footwear,42.00,133,559,335.16,Online
Kohl's,1189833,2021-03-07,Midwest,Montana,Billings,Women's Athletic Footwear,43.00,143,615,313.60,Online
Kohl's,1189833,2021-03-08,Midwest,Montana,Billings,Men's Apparel,53.00,120,636,464.28,Online
Kohl's,1189833,2021-03-09,Midwest,Montana,Billings,Women's Apparel,55.00,130,715,286.00,Online
Sports Direct,1197831,2021-03-10,Midwest,Montana,Billings,Men's Street Footwear,18.00,210,378,189.00,Online
Sports Direct,1197831,2021-03-11,Midwest,Montana,Billings,Men's Athletic Footwear,29.00,182,528,242.79,Online
Sports Direct,1197831,2021-03-12,Midwest,Montana,Billings,Women's Street Footwear,27.00,130,351,157.95,Online
Sports Direct,1197831,2021-03-13,Midwest,Montana,Billings,Women's Athletic Footwear,32.00,135,432,246.24,Online
Sports Direct,1197831,2021-03-14,South,Tennessee,Knoxville,Men's Apparel,39.00,95,371,148.20,Online
Sports Direct,1197831,2021-03-15,South,Tennessee,Knoxville,Women's Apparel,33.00,125,413,268.13,Online
Sports Direct,1197831,2021-03-16,South,Tennessee,Knoxville,Men's Street Footwear,24.00,169,406,202.80,Online
Sports Direct,1197831,2021-03-17,South,Tennessee,Knoxville,Men's Athletic Footwear,33.00,181,597,286.70,Online
Sports Direct,1197831,2021-03-18,South,Tennessee,Knoxville,Women's Street Footwear,32.00,122,390,187.39,Online
Sports Direct,1197831,2021-03-19,South,Tennessee,Knoxville,Women's Athletic Footwear,33.00,108,356,213.84,Online
Sports Direct,1197831,2021-03-20,South,Tennessee,Knoxville,Men's Apparel,37.00,83,307,125.91,Online
Sports Direct,1197831,2021-03-21,South,Tennessee,Knoxville,Women's Apparel,32.00,133,426,272.38,Online
Sports Direct,1197831,2021-03-22,South,Tennessee,Knoxville,Men's Street Footwear,27.00,189,510,260.25,Online
Sports Direct,1197831,2021-03-23,South,Tennessee,Knoxville,Men's Athletic Footwear,37.00,163,603,313.61,Online
Sports Direct,1197831,2021-03-24,South,Tennessee,Knoxville,Women's Street Footwear,28.00,124,347,190.96,Online
Sports Direct,1197831,2021-03-25,South,Tennessee,Knoxville,Women's Athletic Footwear,33.00,101,333,213.31,Online
Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men's Apparel,39.00,69,269,126.48,Online
Sports Direct,1197831,2021-03-27,South,Tennessee,Knoxville,Women's Apparel,33.00,111,366,241.76,Online
Sports Direct,1197831,2021-03-28,South,Tennessee,Knoxville,Men's Street Footwear,19.00,169,321,160.55,Online
Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men's Athletic Footwear,24.00,176,422,215.42,Online
Sports Direct,1197831,2021-03-30,South,Tennessee,Knoxville,Women's Street Footwear,19.00,135,257,141.08,Online
Sports Direct,1197831,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,23.00,112,258,167.44,Online
Sports Direct,1197831,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,28.00,84,235,105.84,Online
